-0.07430,0.26386,-2528.00000,0.08528,0.27490,-2080.00000
-0.06667,0.25408,-2560.00000,0.08575,0.25834,-2112.00000
-0.07416,0.23711,-2520.00000,0.08717,0.24982,-2152.00000
-0.07643,0.23579,-2432.00000,0.08762,0.25100,-2080.00000
-0.07793,0.23506,-2392.00000,0.08791,0.25173,-2048.00000
-0.07940,0.23380,-2384.00000,0.08814,0.25144,-2056.00000
-0.08056,0.23925,-2328.00000,0.08808,0.25754,-1984.00000
-0.08091,0.24390,-2296.00000,0.08796,0.26121,-1952.00000
-0.08103,0.24641,-2304.00000,0.08787,0.26314,-1952.00000
-0.08105,0.24787,-2304.00000,0.08779,0.26423,-1952.00000
-0.08102,0.24879,-2304.00000,0.08773,0.26483,-1952.00000
-0.08095,0.24941,-2312.00000,0.08769,0.26521,-1960.00000
-0.08084,0.24985,-2328.00000,0.08765,0.26546,-1968.00000
-0.08069,0.25012,-2328.00000,0.08763,0.26563,-1968.00000
-0.08051,0.25027,-2336.00000,0.08885,0.26567,-2128.00000
-0.08033,0.25030,-2344.00000,0.08948,0.26561,-2208.00000
-0.07928,0.24976,-2392.00000,0.08985,0.26551,-2264.00000
-0.07897,0.24960,-2400.00000,0.09006,0.26536,-2288.00000
-0.07876,0.24947,-2416.00000,0.09020,0.26525,-2320.00000
-0.07863,0.24939,-2424.00000,0.09029,0.26517,-2328.00000
-0.07853,0.24931,-2424.00000,0.09035,0.26508,-2344.00000
-0.07846,0.24923,-2432.00000,0.09025,0.26481,-2344.00000
-0.07814,0.24902,-2440.00000,0.08999,0.26453,-2352.00000
-0.07772,0.24880,-2448.00000,0.08548,0.25388,-2560.00000
-0.07711,0.24848,-2472.00000,0.08344,0.24922,-2656.00000
-0.07683,0.24830,-2472.00000,0.08208,0.24677,-2696.00000
-0.07655,0.24812,-2472.00000,0.08101,0.24525,-2720.00000
-0.07630,0.24797,-2472.00000,0.07984,0.24422,-2720.00000
-0.07609,0.24782,-2472.00000,0.07893,0.24354,-2728.00000
-0.07590,0.24770,-2464.00000,0.07822,0.24313,-2720.00000
-0.07576,0.24759,-2456.00000,0.07770,0.24293,-2712.00000
-0.07571,0.24749,-2448.00000,0.07731,0.24281,-2712.00000
-0.07573,0.24743,-2448.00000,0.07709,0.24276,-2704.00000
-0.07579,0.24736,-2440.00000,0.07789,0.24356,-2680.00000
-0.07587,0.24731,-2432.00000,0.07904,0.24456,-2648.00000
-0.07597,0.24726,-2432.00000,0.08012,0.24545,-2632.00000
-0.07608,0.24723,-2424.00000,0.08065,0.24574,-2624.00000
-0.07621,0.24721,-2416.00000,0.08113,0.24595,-2624.00000
-0.07637,0.24721,-2416.00000,0.08187,0.24674,-2632.00000
-0.07651,0.24721,-2416.00000,0.08248,0.24740,-2648.00000
-0.07664,0.24721,-2408.00000,-0.50972,-0.14732,-19232.00000
-0.07676,0.24721,-2408.00000,0.08333,0.24833,-2672.00000
-0.07687,0.24721,-2408.00000,0.08360,0.24865,-2680.00000
-0.07698,0.24722,-2416.00000,0.08381,0.24889,-2696.00000
-0.07706,0.24722,-2408.00000,0.08399,0.24907,-2704.00000
-0.07713,0.24722,-2408.00000,-0.50965,-0.14742,-19240.00000
-0.07720,0.24721,-2408.00000,0.08408,0.24909,-2712.00000
-0.07725,0.24718,-2408.00000,0.08412,0.24906,-2712.00000
-0.07731,0.24712,-2408.00000,0.08411,0.24913,-2688.00000
-0.07736,0.24707,-2416.00000,0.08389,0.24892,-2688.00000
-0.07738,0.24703,-2416.00000,0.08300,0.24801,-2696.00000
-0.07738,0.24700,-2416.00000,-0.50952,-0.14750,-19240.00000
-0.07427,0.24647,-2440.00000,0.07176,0.24993,-2544.00000
-0.06941,0.25172,-2416.00000,0.05816,0.24979,-2384.00000
-0.06184,0.25479,-2440.00000,0.04117,0.25599,-2248.00000
-0.04291,0.25817,-2296.00000,0.03282,0.25774,-2088.00000
-0.03370,0.25690,-2208.00000,-0.00333,0.24991,-2176.00000
-0.02260,0.25497,-2192.00000,-0.02420,0.24363,-2272.00000
-0.02323,0.24958,-2216.00000,-0.50939,-0.14757,-19240.00000
-0.02044,0.24803,-2232.00000,-0.02443,0.23682,-2552.00000
-0.01953,0.24776,-2232.00000,-0.01642,0.23759,-2544.00000
-0.03303,0.24653,-2400.00000,0.02212,0.25090,-2376.00000
-0.04300,0.24569,-2528.00000,0.04304,0.25715,-2304.00000
-0.05674,0.24736,-2664.00000,0.05895,0.25673,-2256.00000
-0.06367,0.24595,-2696.00000,0.06698,0.25664,-2248.00000
-0.07467,0.24548,-2592.00000,-0.50930,-0.14764,-19240.00000
-0.07984,0.24553,-2536.00000,0.07450,0.24897,-2432.00000
-0.08292,0.24566,-2504.00000,0.07427,0.24442,-2552.00000
-0.08461,0.24582,-2480.00000,0.07348,0.24181,-2624.00000
-0.08493,0.24611,-2448.00000,0.07257,0.24093,-2648.00000
-0.08114,0.24711,-2432.00000,0.06755,0.24269,-2560.00000
-0.06692,0.25637,-2376.00000,0.05920,0.24819,-2464.00000
-0.06102,0.25971,-2376.00000,0.04324,0.25376,-2312.00000
-0.05504,0.26225,-2368.00000,0.02836,0.25739,-2184.00000
-0.00937,0.25087,-2320.00000,-0.00099,0.24972,-2208.00000
0.01316,0.24516,-2296.00000,-0.01533,0.24485,-2240.00000
-0.00069,0.24358,-2056.00000,-0.01966,0.24323,-2232.00000
0.01316,0.24106,-2072.00000,0.01204,0.25502,-2240.00000
-0.01503,0.25294,-2136.00000,0.01173,0.24461,-2336.00000
-0.03079,0.25537,-2288.00000,-0.50881,-0.14763,-19224.00000
-0.04665,0.25873,-2360.00000,0.04327,0.23859,-2400.00000
-0.05918,0.26258,-2400.00000,0.05287,0.24302,-2408.00000
-0.06631,0.26440,-2400.00000,0.05819,0.24274,-2416.00000
-0.07043,0.26534,-2400.00000,0.06166,0.24267,-2424.00000
-0.07285,0.26263,-2376.00000,0.06378,0.24237,-2432.00000
-0.07437,0.25927,-2368.00000,0.06472,0.24210,-2448.00000
-0.07515,0.25598,-2360.00000,0.06520,0.24212,-2464.00000
-0.07543,0.25344,-2360.00000,0.06526,0.24238,-2480.00000
-0.07546,0.25148,-2360.00000,0.06504,0.24276,-2488.00000
-0.07544,0.24998,-2360.00000,0.06477,0.24325,-2496.00000
-0.07536,0.24886,-2352.00000,0.06445,0.24374,-2496.00000
-0.07527,0.24806,-2344.00000,0.06411,0.24422,-2496.00000
-0.07516,0.24748,-2344.00000,0.06378,0.24468,-2496.00000
