-0.07246,0.31061,-2576.00000,0.05762,0.33534,-2416.00000
-0.07768,0.33895,-2640.00000,0.06379,0.35204,-2680.00000
-0.08062,0.35488,-2680.00000,0.06615,0.35853,-2776.00000
-0.08064,0.35504,-2680.00000,0.06765,0.36269,-2840.00000
-0.08093,0.35537,-2688.00000,0.06808,0.36398,-2864.00000
-0.08105,0.35547,-2688.00000,0.06759,0.36268,-2840.00000
-0.07968,0.34749,-2672.00000,0.06671,0.36023,-2800.00000
-0.07868,0.34163,-2664.00000,0.06590,0.35797,-2760.00000
-0.07809,0.33795,-2656.00000,0.06525,0.35618,-2744.00000
-0.07776,0.33568,-2656.00000,0.06478,0.35487,-2720.00000
-0.07756,0.33419,-2648.00000,0.06446,0.35394,-2704.00000
-0.07743,0.33316,-2648.00000,0.06425,0.35326,-2696.00000
-0.07734,0.33243,-2648.00000,0.06411,0.35276,-2688.00000
-0.07729,0.33188,-2648.00000,0.06401,0.35241,-2688.00000
-0.07728,0.33149,-2648.00000,0.06395,0.35215,-2680.00000
-0.07731,0.33126,-2648.00000,0.06388,0.35192,-2680.00000
-0.07733,0.33119,-2640.00000,0.06373,0.35173,-2672.00000
-0.07725,0.33118,-2640.00000,0.06314,0.35128,-2664.00000
-0.07602,0.33075,-2632.00000,0.05870,0.34191,-2512.00000
-0.07234,0.32881,-2616.00000,0.05480,0.33391,-2424.00000
-0.06462,0.32202,-2592.00000,0.05191,0.32820,-2400.00000
-0.05908,0.31635,-2592.00000,0.04923,0.32143,-2376.00000
-0.05440,0.31100,-2584.00000,-0.50505,-0.14465,-19328.00000
-0.05173,0.30781,-2584.00000,0.04425,0.31271,-2344.00000
-0.05020,0.30613,-2584.00000,0.04400,0.31004,-2328.00000
-0.05101,0.30873,-2576.00000,0.04497,0.30905,-2320.00000
-0.05887,0.32039,-2552.00000,0.05049,0.32273,-2440.00000
-0.07077,0.33261,-2544.00000,0.05775,0.34048,-2576.00000
-0.08121,0.34157,-2544.00000,0.06375,0.34973,-2632.00000
-0.08745,0.34586,-2616.00000,-0.50488,-0.14527,-19328.00000
-0.09291,0.34851,-2696.00000,0.07905,0.35352,-2440.00000
-0.09602,0.34975,-2728.00000,0.08231,0.35507,-2448.00000
-0.09803,0.35010,-2768.00000,0.08462,0.35558,-2472.00000
-0.09913,0.34977,-2792.00000,0.08594,0.35551,-2496.00000
-0.09934,0.34879,-2816.00000,0.08647,0.35299,-2456.00000
-0.09827,0.34661,-2816.00000,-0.50458,-0.14575,-19320.00000
-0.09121,0.34479,-2840.00000,0.07728,0.34968,-2480.00000
-0.08158,0.33804,-2704.00000,0.06429,0.34610,-2520.00000
-0.06822,0.32893,-2576.00000,0.04928,0.33677,-2504.00000
-0.05718,0.32091,-2504.00000,0.04098,0.33024,-2512.00000
-0.04689,0.30830,-2464.00000,0.04015,0.31238,-2392.00000
-0.04215,0.30175,-2456.00000,0.03663,0.30571,-2392.00000
-0.03918,0.29739,-2448.00000,-0.50421,-0.14615,-19304.00000
-0.03752,0.29441,-2456.00000,0.03239,0.30557,-2392.00000
-0.03739,0.29300,-2480.00000,0.03119,0.30765,-2416.00000
-0.04009,0.29589,-2512.00000,0.03070,0.30804,-2504.00000
-0.04948,0.30957,-2544.00000,0.03283,0.31225,-2584.00000
-0.05748,0.32105,-2544.00000,0.03948,0.32285,-2640.00000
-0.06734,0.33252,-2528.00000,0.05075,0.33350,-2632.00000
-0.07654,0.33924,-2536.00000,-0.50408,-0.14636,-19296.00000
-0.08491,0.34762,-2712.00000,0.06953,0.34581,-2552.00000
-0.09096,0.35138,-2800.00000,0.07843,0.34838,-2480.00000
-0.09490,0.35303,-2848.00000,0.08434,0.34941,-2432.00000
-0.09817,0.35271,-2880.00000,0.08848,0.34987,-2472.00000
-0.10136,0.34789,-2864.00000,0.09110,0.34961,-2512.00000
-0.10301,0.34491,-2856.00000,0.09257,0.34899,-2544.00000
-0.10379,0.34259,-2848.00000,0.09329,0.34825,-2568.00000
-0.10399,0.34098,-2840.00000,0.09342,0.34749,-2592.00000
-0.10361,0.33986,-2832.00000,-0.50403,-0.14639,-19296.00000
-0.10155,0.33899,-2824.00000,0.09073,0.34444,-2488.00000
-0.09828,0.33767,-2792.00000,0.08686,0.34308,-2392.00000
-0.09039,0.33914,-2792.00000,0.08090,0.34032,-2336.00000
-0.08436,0.33628,-2640.00000,0.07362,0.33775,-2296.00000
-0.07808,0.33367,-2528.00000,0.06293,0.33952,-2432.00000
-0.07072,0.33009,-2456.00000,0.05681,0.33734,-2448.00000
-0.06535,0.32794,-2416.00000,0.05226,0.33424,-2440.00000
-0.06017,0.32558,-2392.00000,0.04689,0.32953,-2440.00000
-0.05636,0.32356,-2384.00000,0.04334,0.32593,-2432.00000
