-0.03891,0.10025,-2448.00000,0.01515,0.29433,-2672.00000
-0.03561,0.07337,-2416.00000,0.00582,0.32180,-2656.00000
-0.03357,0.05805,-2408.00000,0.00018,0.33764,-2648.00000
-0.03411,0.05868,-2424.00000,-0.00054,0.33786,-2664.00000
-0.03460,0.05939,-2448.00000,-0.00108,0.33819,-2680.00000
-0.03491,0.06001,-2464.00000,0.00144,0.33472,-2616.00000
-0.03629,0.06867,-2496.00000,0.00169,0.33048,-2656.00000
-0.03750,0.07609,-2512.00000,0.00296,0.32457,-2680.00000
-0.03785,0.08162,-2536.00000,0.00367,0.32113,-2696.00000
-0.03792,0.08571,-2544.00000,0.00407,0.31900,-2704.00000
-0.03895,0.08959,-2544.00000,0.00516,0.31643,-2696.00000
-0.04032,0.09314,-2536.00000,0.00589,0.31474,-2680.00000
-0.04135,0.09555,-2536.00000,0.00636,0.31363,-2680.00000
-0.04229,0.09730,-2512.00000,0.00627,0.31332,-2680.00000
-0.04305,0.09849,-2504.00000,0.00639,0.31285,-2672.00000
-0.04369,0.09940,-2504.00000,0.00646,0.31256,-2672.00000
-0.04424,0.10004,-2496.00000,0.00599,0.31315,-2680.00000
-0.04408,0.09949,-2496.00000,0.00590,0.31315,-2672.00000
-0.04442,0.09968,-2488.00000,0.00540,0.31389,-2680.00000
-0.04475,0.09978,-2480.00000,0.00492,0.31459,-2688.00000
-0.04508,0.09985,-2472.00000,-0.50554,-0.13840,-19272.00000
-0.04548,0.09984,-2464.00000,0.00488,0.31476,-2664.00000
-0.04434,0.09742,-2472.00000,0.00500,0.31465,-2648.00000
-0.04343,0.09542,-2480.00000,0.00504,0.31459,-2632.00000
-0.04379,0.09527,-2464.00000,0.00503,0.31455,-2616.00000
-0.04425,0.09540,-2456.00000,0.00495,0.31449,-2608.00000
-0.04466,0.09598,-2440.00000,0.00485,0.31444,-2600.00000
-0.04449,0.09791,-2432.00000,0.00420,0.31497,-2608.00000
-0.04276,0.10344,-2424.00000,0.00359,0.31516,-2624.00000
-0.01294,0.12294,-2680.00000,-0.50667,-0.13843,-19200.00000
0.00668,0.13930,-2832.00000,0.00201,0.31292,-2624.00000
0.01638,0.15555,-2904.00000,-0.00035,0.30754,-2648.00000
0.00320,0.22838,-2568.00000,0.00662,0.29926,-2552.00000
0.00088,0.26799,-2368.00000,0.00858,0.29608,-2520.00000
-0.00422,0.28653,-2080.00000,0.03087,0.30728,-2464.00000
-0.01752,0.27355,-2128.00000,0.04086,0.31289,-2440.00000
-0.02146,0.27668,-2096.00000,-0.50647,-0.13975,-19112.00000
-0.02460,0.27538,-2096.00000,0.04692,0.31912,-2360.00000
-0.01033,0.27771,-2240.00000,0.04572,0.32273,-2304.00000
-0.01175,0.27329,-2248.00000,0.04319,0.32512,-2248.00000
-0.01327,0.26989,-2240.00000,0.04077,0.32615,-2208.00000
-0.01458,0.26752,-2240.00000,0.03838,0.32651,-2184.00000
-0.01558,0.26602,-2240.00000,0.03570,0.32543,-2152.00000
-0.01611,0.26513,-2232.00000,-0.50615,-0.14043,-19064.00000
-0.00865,0.27168,-2304.00000,0.03267,0.32419,-2120.00000
-0.01030,0.27019,-2296.00000,0.03175,0.32354,-2104.00000
-0.01217,0.26859,-2288.00000,0.03118,0.32284,-2104.00000
-0.01378,0.26727,-2272.00000,0.03073,0.32173,-2096.00000
-0.00906,0.27172,-2304.00000,0.03041,0.32115,-2096.00000
-0.01235,0.26908,-2272.00000,0.03019,0.32069,-2088.00000
-0.00856,0.27253,-2288.00000,-0.50595,-0.14058,-19040.00000
-0.01258,0.26924,-2264.00000,0.03018,0.32030,-2096.00000
-0.01519,0.26704,-2232.00000,0.03040,0.32042,-2096.00000
-0.00937,0.27176,-2264.00000,0.03065,0.32056,-2096.00000
-0.01265,0.26906,-2248.00000,0.03088,0.32064,-2096.00000
-0.00804,0.27277,-2272.00000,0.03132,0.32095,-2096.00000
-0.01341,0.26801,-2232.00000,0.03200,0.32127,-2104.00000
-0.01699,0.28072,-2056.00000,0.03233,0.32146,-2104.00000
-0.02018,0.27447,-2064.00000,0.03267,0.32130,-2096.00000
-0.02219,0.26946,-2080.00000,-0.50592,-0.14063,-19024.00000
-0.02872,0.25625,-2128.00000,0.03366,0.32118,-2104.00000
-0.02537,0.26891,-2056.00000,0.03422,0.32115,-2104.00000
-0.02324,0.27555,-2024.00000,0.03476,0.32109,-2112.00000
-0.02178,0.27945,-2008.00000,0.03531,0.32105,-2112.00000
-0.02081,0.28195,-1992.00000,0.03570,0.32104,-2120.00000
-0.02014,0.28362,-1984.00000,0.03593,0.32077,-2128.00000
-0.01948,0.28474,-1984.00000,0.03608,0.32067,-2128.00000
-0.01891,0.28548,-1976.00000,0.03622,0.32060,-2128.00000
