-0.05548,0.19283,-2400.00000,0.06087,0.29490,-2080.00000
-0.04998,0.18205,-2240.00000,0.05648,0.31386,-1984.00000
-0.04554,0.17753,-2184.00000,0.04185,0.30211,-2024.00000
-0.04215,0.19496,-2008.00000,0.04025,0.31053,-1976.00000
-0.02924,0.22958,-2040.00000,0.02632,0.29384,-2136.00000
-0.01895,0.24937,-1992.00000,0.02266,0.29003,-2120.00000
-0.00193,0.26047,-2016.00000,0.02968,0.28413,-2096.00000
-0.00494,0.26824,-1984.00000,0.03134,0.28221,-2088.00000
-0.00715,0.27417,-1968.00000,0.03258,0.28080,-2096.00000
-0.02940,0.29825,-2008.00000,0.03428,0.27994,-2120.00000
-0.03246,0.30254,-2016.00000,0.03499,0.27944,-2120.00000
-0.03367,0.30137,-2032.00000,0.03512,0.27921,-2120.00000
-0.03383,0.29108,-2064.00000,0.03073,0.28059,-2128.00000
-0.03586,0.26061,-2128.00000,0.01479,0.27473,-2184.00000
-0.03948,0.23369,-2056.00000,0.01602,0.28301,-2184.00000
-0.04249,0.21751,-2024.00000,0.01892,0.28922,-2184.00000
-0.04427,0.20644,-2008.00000,0.02451,0.29526,-2168.00000
-0.04555,0.19782,-2016.00000,0.03632,0.31002,-2064.00000
-0.04586,0.18761,-2056.00000,0.04023,0.31316,-2032.00000
-0.04692,0.16959,-2160.00000,0.04464,0.31882,-1992.00000
-0.04506,0.15363,-2296.00000,-0.50511,-0.14515,-19264.00000
-0.04434,0.14645,-2352.00000,0.04834,0.32344,-1952.00000
-0.04442,0.14461,-2368.00000,0.04930,0.32453,-1944.00000
-0.04159,0.14278,-2392.00000,0.04958,0.32440,-1928.00000
-0.04140,0.16529,-2200.00000,0.04360,0.30723,-1992.00000
-0.04476,0.18926,-2008.00000,0.03563,0.29130,-2096.00000
-0.04375,0.20849,-1888.00000,0.02795,0.28123,-2184.00000
-0.03177,0.24046,-1944.00000,-0.50520,-0.14570,-19264.00000
-0.02091,0.26021,-1944.00000,0.01776,0.26984,-2288.00000
-0.01854,0.27643,-1968.00000,0.01790,0.27521,-2184.00000
0.00185,0.27008,-2128.00000,0.02607,0.27821,-2080.00000
0.00819,0.26704,-2104.00000,0.02866,0.27978,-2048.00000
0.01061,0.26327,-2112.00000,0.02991,0.28092,-2032.00000
0.01142,0.25962,-2120.00000,0.03084,0.28261,-2024.00000
0.01108,0.25861,-2128.00000,-0.50533,-0.14600,-19272.00000
-0.00614,0.25607,-2056.00000,-0.00373,0.25972,-2168.00000
-0.02397,0.25487,-2056.00000,-0.00701,0.25713,-2192.00000
-0.03606,0.23533,-2128.00000,0.01470,0.27523,-2144.00000
-0.04634,0.22172,-2056.00000,0.02441,0.28376,-2120.00000
-0.05162,0.21234,-2032.00000,0.03111,0.28962,-2104.00000
-0.05490,0.20530,-2000.00000,0.03749,0.29591,-2080.00000
-0.05695,0.20003,-1976.00000,0.04100,0.29935,-2064.00000
-0.04931,0.18587,-2064.00000,0.04309,0.30144,-2064.00000
-0.04821,0.17746,-2128.00000,0.04459,0.30293,-2056.00000
-0.04760,0.17304,-2168.00000,0.04554,0.30400,-2056.00000
-0.04717,0.17032,-2192.00000,0.04591,0.30464,-2048.00000
-0.04897,0.17186,-2144.00000,0.04583,0.30493,-2048.00000
-0.05086,0.17465,-2096.00000,0.04597,0.30507,-2032.00000
-0.05118,0.17459,-2088.00000,0.04608,0.30503,-2008.00000
-0.05025,0.17308,-2104.00000,0.04582,0.30500,-2000.00000
-0.04974,0.17246,-2120.00000,0.04525,0.30479,-2008.00000
-0.05076,0.17593,-2104.00000,0.04496,0.30450,-2008.00000
-0.05175,0.17924,-2096.00000,0.04467,0.30419,-2008.00000
-0.05233,0.18147,-2088.00000,0.04449,0.30386,-2000.00000
-0.05275,0.18327,-2080.00000,0.04422,0.30352,-2000.00000
-0.05301,0.18462,-2080.00000,0.04412,0.30314,-2000.00000
-0.04928,0.16964,-2192.00000,0.04412,0.30269,-1992.00000
-0.04836,0.16789,-2216.00000,0.04417,0.30226,-1992.00000
-0.04739,0.16673,-2256.00000,0.04423,0.30195,-1992.00000
-0.04637,0.16636,-2288.00000,0.04430,0.30171,-1992.00000
-0.04608,0.16750,-2304.00000,0.04441,0.30156,-1984.00000
-0.04622,0.16944,-2304.00000,0.04451,0.30146,-1984.00000
-0.04673,0.17180,-2304.00000,0.04463,0.30138,-1984.00000
-0.04723,0.17381,-2296.00000,0.04769,0.30947,-1960.00000
-0.04760,0.17570,-2288.00000,0.04747,0.30835,-1976.00000
