-0.06503,0.27523,-2720.00000,0.05959,0.11941,-2752.00000
-0.06462,0.27425,-2728.00000,0.05958,0.12007,-2760.00000
-0.06432,0.27348,-2736.00000,0.05961,0.12064,-2768.00000
-0.06413,0.27292,-2744.00000,0.05973,0.12131,-2768.00000
-0.06400,0.27248,-2744.00000,-0.49836,-0.14073,-19128.00000
-0.06390,0.27214,-2752.00000,0.06038,0.12278,-2792.00000
-0.06388,0.27186,-2760.00000,0.06082,0.12352,-2792.00000
-0.06388,0.27164,-2760.00000,0.06148,0.12447,-2800.00000
-0.06388,0.27149,-2760.00000,0.06214,0.12541,-2808.00000
-0.06391,0.27136,-2760.00000,0.06276,0.12625,-2808.00000
-0.06397,0.27126,-2760.00000,0.06336,0.12708,-2816.00000
-0.06402,0.27118,-2760.00000,0.06385,0.12777,-2816.00000
-0.06409,0.27111,-2760.00000,0.06423,0.12831,-2824.00000
-0.06416,0.27105,-2760.00000,0.06454,0.12874,-2824.00000
-0.06425,0.27100,-2760.00000,0.06479,0.12910,-2824.00000
-0.06433,0.27096,-2760.00000,0.06500,0.12942,-2824.00000
-0.06442,0.27092,-2752.00000,0.06517,0.12968,-2832.00000
-0.06447,0.27089,-2752.00000,0.06530,0.12990,-2832.00000
-0.06454,0.27086,-2752.00000,0.06541,0.13010,-2832.00000
-0.06460,0.27083,-2752.00000,0.06547,0.13024,-2832.00000
-0.06466,0.27080,-2752.00000,0.06549,0.13039,-2840.00000
-0.06471,0.27077,-2752.00000,0.06550,0.13054,-2840.00000
-0.06476,0.27074,-2752.00000,-0.49793,-0.14067,-19136.00000
-0.06482,0.27071,-2752.00000,0.06545,0.13076,-2848.00000
-0.06490,0.27066,-2752.00000,0.06542,0.13083,-2848.00000
-0.06498,0.27061,-2752.00000,0.06539,0.13086,-2856.00000
-0.06506,0.27055,-2752.00000,0.06530,0.13078,-2856.00000
-0.06515,0.27048,-2752.00000,0.06539,0.13082,-2864.00000
-0.06524,0.27041,-2752.00000,0.06550,0.13089,-2864.00000
-0.06532,0.27034,-2752.00000,0.06571,0.13107,-2872.00000
-0.06540,0.27027,-2752.00000,0.06578,0.13105,-2880.00000
